customer_id,age,gender,nationality,game_type_diversity,avg_rtp,avg_bet,avg_win,avg_session_duration,ticket_in,ticket_out,avg_loss,jackpot_total,avg_usage_level,zone_diversity,segment_label,promo_response
CUST_1210,75,F,Netherlands,3,90.62294645205277,56.26560024823314,82.21500116757304,13.969687083453191,446.44601427176644,387.1980434679533,8.463995829116161,5.867333362946997,0.20251975486301418,5,Regular Player,Medium
CUST_1235,65,M,Netherlands,3,87.81568971420641,28.280837154721947,32.26037402908689,17.231624795830168,436.82992887071293,407.2726272957874,1.7386647985250312,10.915890157628356,0.34107853294803847,1,Casual Gambler,Low
CUST_1101,33,M,Germany,3,86.4954974642321,46.67264544825248,36.41592907472769,25.9321232983092,538.399514050643,367.0692987685621,14.27751794017341,14.39464485640867,0.38305853241533516,2,Regular Player,Low
CUST_1986,34,M,Turkey,5,90.63613366431117,41.704501031016854,41.22489884953177,15.273227938651928,279.5518332705558,186.81855471360575,15.45554642615834,7.68738269924423,0.16680689271151616,3,Regular Player,Medium
CUST_1902,70,F,Azerbaijan,3,89.57504611823035,58.78467251002297,62.352715450987816,17.934008796623978,194.04512422296074,131.6736743871437,20.790483278605677,6.768755832338433,0.35219651193451573,4,Regular Player,Medium
CUST_1947,56,M,Greece,5,81.89021928478422,15.188460077582171,8.878230302985084,17.01130778463206,261.9538222869121,227.21964395842147,2.043186960499449,11.112944895481087,0.537712273073334,1,Casual Gambler,Low
CUST_1346,65,M,Turkey,2,86.39786587881567,30.876859617803078,40.27690752811041,18.627309110025656,439.23001889223997,273.2784804165756,11.853681319690313,5.4975342641167915,0.3576987292797908,4,Regular Player,Medium
CUST_1139,27,M,Netherlands,4,88.36837343093967,100.0,120.68634208149145,22.8680536051073,581.844041172312,470.709164820057,22.226975270451,17.40441006855494,0.3925061229259954,3,Regular Player,Medium
CUST_1621,46,F,Azerbaijan,2,92.91427111831938,42.21880617527894,42.71133221140744,14.858567233995439,637.0237357571586,596.168028882176,2.9182647767844725,27.671914829428207,0.29255711382531124,2,Regular Player,Low
CUST_1499,69,F,Bulgaria,2,91.31954932927981,57.762656623107816,52.55200538713407,12.787786423326569,791.2878964279458,555.5914469543314,19.641370789467867,16.489275234910878,0.1890560194291037,3,Regular Player,Medium
CUST_1370,72,M,Netherlands,1,86.79684840005254,77.0561158807473,79.69601608765284,22.265668036382344,1129.0647255416225,901.3291274608558,17.518122929289742,53.282448700323485,0.34852265760494505,5,Regular Player,Medium
CUST_1198,63,M,Bulgaria,1,85.71361410100599,10.0,11.778705150865358,18.224274172974166,187.24443489071118,125.4207198346242,3.636689120946293,4.325737151562423,0.43951984628888624,1,Casual Gambler,Low
CUST_1687,59,M,Turkey,3,86.89765920058623,52.38928629500257,38.944446438534236,14.210973211441335,1059.2156565337275,973.133486410388,5.063657066078797,25.100564243314366,0.28520021887743385,3,Regular Player,Medium
CUST_1584,45,M,Azerbaijan,4,85.66596130181496,100.0,84.0211635072067,16.549357844840937,437.0572710989638,300.5604913093115,34.12419494741307,7.433511376176486,0.3449651778615561,1,Regular Player,Low
CUST_1901,55,F,Greece,4,85.03509290671369,24.22282776863073,18.383587095610636,15.62522427836372,433.0771261255594,325.1449996197489,5.680638237147922,6.905399713128259,0.1543255899818041,2,Casual Gambler,Low
CUST_1059,48,M,Greece,3,91.03390509594615,46.91700648470374,38.67956918548037,15.528684117943929,783.0860895582324,677.9595905653831,6.183911705461723,26.133597279453117,0.17685870785106472,4,Regular Player,Medium
CUST_1328,40,F,Greece,2,88.16762849901473,40.43147064964977,33.51998318311365,16.148566935314527,472.8451491395786,413.14046483889575,5.4276985727893505,19.604267947889213,0.2521479235495453,2,Regular Player,Low
CUST_1096,37,F,Netherlands,4,90.27682876464358,13.454654054965234,14.972875100443634,14.465174677605447,47.64249308811795,30.642724737690912,4.24994208760676,1.7183062198302346,0.4481665226931767,1,Casual Gambler,Low
CUST_1312,55,M,Greece,3,82.65763430534605,37.37671704631477,31.842119004575544,22.64923462752647,393.94628585537373,340.9574576867706,5.887647574289234,15.090042920445256,0.03241968454628923,1,Regular Player,Low
CUST_1974,66,M,Turkey,3,86.62133335924058,66.66839502983417,70.42416831784736,13.982840453528341,1170.7957709719033,907.3111995699084,14.638031744555272,56.64560088907797,0.1650944177014403,2,Regular Player,Low
CUST_1299,31,F,Turkey,2,91.39687713319866,37.82404036402026,31.803054496757767,12.738920962152278,773.7691498671352,682.121426458103,4.8235643899490634,8.926228066789664,0.35120844668193746,1,Regular Player,Low
CUST_1277,61,M,Kosovo,4,87.80636808789521,19.437740044502682,18.500089992112276,14.85106241489766,296.0760511791951,268.9604916484251,1.506419973931666,8.911482329189875,0.007766956540230646,5,Casual Gambler,Medium
CUST_1924,30,F,Germany,1,87.46118794990717,71.2234382924497,58.03952517151919,17.02891129308813,850.754388855153,765.7038863021575,7.087541879416297,17.992672859173958,0.027417203119009106,4,Regular Player,Medium
CUST_1601,51,F,Azerbaijan,2,88.48967868103063,72.15923489953798,66.58265301019449,20.60472133939628,1207.7672216333397,945.9542849326532,15.400760982393322,38.348952104275526,0.6221378655905455,5,Regular Player,Medium
CUST_1439,48,F,Kosovo,5,90.07920669574105,28.39705555256697,18.130418787465445,19.02231999552651,130.49433628672602,113.3054119835321,3.4377848606387857,2.019959530201764,0.34388141400741273,2,Casual Gambler,Low
CUST_1837,62,F,Kosovo,2,87.35237028159654,36.14070304484372,27.413942332843774,15.48473212851037,130.99162372498384,110.65049609471586,5.085281907566994,3.203994493207554,0.80538917596799,2,Regular Player,Low
CUST_1570,49,F,Bulgaria,1,87.56962326239595,28.474418127842235,19.509880387181372,15.096350067489636,414.26810498853087,366.65734147738453,2.80063314771449,14.513413544212355,0.09630752226362548,4,Casual Gambler,Medium
CUST_1879,66,F,Turkey,2,88.47570958370335,100.0,67.08515412044667,15.581156883983457,1377.341410871607,1206.6171717897655,13.132633775526266,44.03195759900478,0.6479201429207713,4,Regular Player,Medium
CUST_1261,64,M,Kosovo,1,86.21109603989363,64.93479507916155,56.66317285187872,13.10378557152702,969.4158448011136,629.5432837959072,22.65817073368043,19.827773180322488,0.7098734214882839,2,Regular Player,Low
CUST_1578,59,F,Germany,1,85.21785338197213,27.52829778263564,19.347749010357727,19.5301422368215,262.2027774233119,166.9212565614722,10.58683565131552,12.56800191045001,0.499684894837835,5,Casual Gambler,Medium
CUST_1070,54,M,Bulgaria,3,88.2525,57.925,106.5475,14.875,1742.04,1112.66,78.6725,87.09,0.64,1,0,Low
CUST_1091,25,M,Greece,2,88.082,60.242,116.512,14.4,770.26,453.7,63.312,38.52,0.545,2,2,Low
CUST_1617,21,F,Bulgaria,2,83.81668867235014,92.82040525144458,92.71137528402615,21.689960558580417,1402.9518030768959,981.9564231227721,24.764434114948457,41.547039447512574,0.1954700407372107,4,Regular Player,Medium
CUST_1041,62,M,Greece,3,86.15875,70.405,84.5475,16.5,1392.7,485.08,113.4525,69.63,0.88,1,0,Medium
CUST_1221,41,F,Kosovo,3,92.77725140035301,49.187181239299036,46.47193081694161,17.83274823849091,401.16017660110066,351.56089785509323,5.511030971778603,14.89908845017564,0.44928038171958135,4,Regular Player,Medium
CUST_1820,53,M,Bulgaria,4,93.56333341480658,85.63857471260252,76.19518868930344,18.88878386479105,593.548140302327,548.2995103252557,6.464089996724478,13.933707943682018,0.7037370764615486,5,Regular Player,Medium
CUST_1296,53,M,Netherlands,5,83.54656539864753,35.35452993796131,26.244921414353485,21.971671254177366,150.87161378392562,135.39549714893474,3.0952233269981777,6.043454079872009,0.1656454359572569,4,Regular Player,Medium
CUST_1054,40,F,Netherlands,2,88.70618696072792,17.392807550116125,21.449559932173432,16.99959778570761,306.4593368857831,194.55497059889592,7.460291085792479,8.18793191820186,0.22948744521466,3,Casual Gambler,Medium
CUST_1542,45,F,Azerbaijan,4,89.80871563984007,65.30508093968619,52.58825063397404,16.679695765602887,918.0746544881074,774.351428472206,11.055632770453958,27.171107749336507,0.3113498878316093,5,Regular Player,Medium
CUST_1209,59,M,Netherlands,3,84.90666941570096,100.0,84.96942685327178,19.99659166745521,1226.2501006944415,1040.2495381212652,15.50004688109802,52.00568794809786,0.6332893832354588,2,Regular Player,Low
CUST_1604,49,F,Germany,3,86.43181954329988,35.83666736722734,41.4021763050217,18.233263846895156,432.4480830698843,330.1260979542756,6.821465674373913,6.604980536600711,0.08820397834483157,2,Regular Player,Low
CUST_1692,34,F,Bulgaria,2,92.4097473062612,14.253127204590104,11.509181556193264,12.052249100407732,187.65607590088385,188.945797139282,0.0,4.591158481984677,0.392727679550858,5,Casual Gambler,Medium
CUST_1662,61,F,Turkey,4,83.73148364894001,55.276234490124466,43.18169276679285,18.54441771864317,146.76657392122112,104.42372338451285,14.11428351223609,3.0649801242506687,0.516412941691538,4,Regular Player,Medium
CUST_1866,31,F,Netherlands,4,86.2361851759561,85.69258051166804,75.87494052443905,20.140012506821307,1504.4094523281008,1033.180926831157,27.71932502923199,41.909554021310974,0.16276762161557376,4,Regular Player,Medium
CUST_1070,50,M,Netherlands,5,93.21037916643726,81.16555151870473,88.99915011326941,12.311827212611535,606.8856797458385,426.39061184779126,22.561883487255905,7.607311278827909,0.13363846712534477,3,Regular Player,Medium
CUST_1543,43,F,Greece,4,86.71173655891317,75.76128280970303,69.62552743888439,19.22986722359404,910.5147591520556,795.8369068976032,8.821373250342495,40.67320426303955,0.29671951085476717,3,Regular Player,Medium
CUST_1107,49,F,Germany,5,87.77485968746255,64.56896847844672,50.81626230797012,18.17805165607189,722.0128842849437,676.505334002967,4.5507550281976705,24.56604196856418,0.29192328553756053,4,Regular Player,Medium
CUST_1493,60,M,Greece,5,92.3346766536783,42.86076965298425,50.19880358596858,11.601543397542464,307.74369952721696,304.33606753064873,0.5679386660947046,6.865444214032385,0.36063826174850805,3,Regular Player,Medium
CUST_1590,48,M,Germany,3,87.49113464431784,43.356203682971284,45.16618930080501,20.336116743019293,422.6837897690404,391.3184901854851,2.6137749652962774,5.081001132484539,0.23120806411000455,4,Regular Player,Medium
CUST_1741,36,M,Netherlands,2,82.79458791970097,49.63598570097853,54.364488007773076,11.094818309561713,478.2260448028168,330.6703591532401,13.414153240870606,6.27184016249915,0.624941384551761,5,Regular Player,Medium
CUST_1292,39,F,Azerbaijan,4,94.59320194111238,10.0,10.941765302136503,15.17965815700655,124.95602796652692,101.85246545240508,1.6502544652944167,6.2141392261954,0.16833279199157222,1,Casual Gambler,Low
CUST_1289,48,F,Germany,5,91.43213134842513,100.0,137.17827883634698,11.248478613184858,527.4134173628348,492.8679252694374,5.757582015566233,9.19338451542459,0.17576010115945595,5,Regular Player,Medium
CUST_1652,22,M,Germany,2,92.93369040131188,33.56452161987584,30.618641125807834,18.4446652423376,540.6002973401327,537.3737647768166,0.1698175033324225,7.085592161818215,0.27527517934956836,1,Regular Player,Low
CUST_1039,58,M,Turkey,5,92.15211226258323,46.4196408869679,37.516210913374266,18.062612821837266,613.218088238103,598.0414406673173,1.011776504719046,17.792405660983224,0.46380998509814486,3,Regular Player,Medium
CUST_1589,59,F,Turkey,1,91.52193788601907,100.0,97.85621349183884,20.22413023642908,1170.6830017356363,1049.4275526135445,12.12554491220917,23.749746080510384,0.37672126854994903,3,Regular Player,Medium
CUST_1307,50,F,Greece,3,91.0762884076315,59.28576001424295,50.84455256361792,16.943334386461444,717.3309126838969,502.53872869435156,15.342298856396098,14.827863041955608,0.377601315044605,1,Regular Player,Low
CUST_1679,47,F,Kosovo,1,85.77987932084669,10.0,7.446497137637608,14.287711046764933,131.38077724698476,115.72241521592552,0.9786476269412026,5.64909452367151,0.014557141650454365,5,Casual Gambler,Medium
CUST_1066,46,F,Azerbaijan,2,84.97766520961264,53.162434038961685,49.82562975468586,20.54714696154538,907.975442116172,588.5515377868026,18.789641431139376,22.78241006495762,0.37519074231011196,2,Regular Player,Low
CUST_1275,62,F,Bulgaria,2,88.8282139756051,28.84809079607626,22.74141975582114,13.063446821135951,215.7680819981787,197.60630101010022,2.2702226235098095,2.1628414646032272,0.2546787896716651,3,Casual Gambler,Medium
CUST_1067,50,M,Greece,3,92.87473034443319,69.79230114192107,65.19044505225546,19.874494688075078,963.6370028183009,936.9370715008101,1.5705841951465132,23.28712348422968,0.15613426993305562,1,Regular Player,Low
CUST_1318,21,M,Kosovo,3,85.87967201715304,10.0,10.709793940785154,19.16568424045404,113.7491517084103,85.49773335218572,2.825141835622458,2.6953777100441267,0.08266042009838294,4,Casual Gambler,Medium
CUST_1548,47,M,Netherlands,2,84.89625527563231,66.38140017736082,52.61507570085666,19.792602661841396,1229.5353345243159,1101.5281536894581,8.00044880217861,54.33297620043366,0.1681644353597405,4,Regular Player,Medium
CUST_1998,40,F,Azerbaijan,4,81.93227582778863,64.52615207787906,54.805037474558276,20.754919656352197,675.2171106365848,510.42489384779697,13.732684732398988,29.514156816037353,0.21817761881808975,3,Regular Player,Medium
CUST_1714,42,M,Greece,1,83.50100810851465,100.0,94.41148887824205,16.57354379632081,948.321679017939,778.8571571382087,16.946452187973033,18.055542752096994,0.1066839039906529,5,Regular Player,Medium
CUST_1753,48,M,Germany,2,93.94574557924427,90.66758498527003,109.29652752894789,20.02371462960004,1398.2750021579816,1307.2277169531476,6.0698190136556,44.06753623044488,0.274318828514846,2,Regular Player,Low
CUST_1327,50,M,Kosovo,1,93.27594681448068,33.254099295000266,30.191890037511477,18.884411353692407,277.23367006228744,280.76437158689254,0.0,4.587983896155524,0.4917133118562717,1,Regular Player,Low
CUST_1382,66,M,Greece,1,90.01634765908484,18.171193340452163,12.784984358917896,15.779367153652322,166.53579170873087,142.11422646513,2.2201422948728062,3.9317301466255183,0.28362952666159363,2,Casual Gambler,Low
CUST_1451,56,M,Azerbaijan,5,87.01715800454794,100.0,98.51942335261693,17.703727929700264,993.8733510193019,610.867202046201,42.556238774788994,32.11443826608,0.1257327519417678,4,Regular Player,Medium
CUST_1522,58,M,Netherlands,5,89.27249304627281,47.47657861719306,47.53691756752228,14.960613101541844,997.4117704500333,761.1501640253745,13.125644801369933,32.4215078322203,0.28589465583567003,5,Regular Player,Medium
CUST_1218,40,F,Azerbaijan,1,85.08413377360637,47.87904016549022,42.21712523749243,18.338307952696695,330.6353362263575,282.50826010721516,6.875296588448903,5.349576634884362,0.6472391793772264,5,Regular Player,Medium
CUST_1787,47,M,Greece,3,85.32366864314906,10.0,8.472135321461646,21.875897187142115,66.10720076761561,42.76976991241477,3.3339186936001193,1.53986723549088,0.47262516015129535,4,Casual Gambler,Medium
CUST_1436,42,M,Germany,1,90.98020822322908,100.0,118.65067847720078,23.325709171433402,847.3078523546324,759.1872341730211,11.015077272701404,14.521184820407537,0.2547333700985472,5,Regular Player,Medium
CUST_1764,40,F,Netherlands,3,88.16320154063145,52.064784422508424,44.36768093462678,15.402271027360959,271.1667527658256,214.6757700620645,9.415163783960187,7.824442413209828,0.2068662486856093,3,Regular Player,Medium
CUST_1088,47,M,Kosovo,1,86.41772017948448,66.04017532850193,75.09978115654701,15.623651891468807,1059.2582114767106,770.6173344561369,15.191625106345986,22.762992537402162,0.1748455929095408,1,Regular Player,Low
CUST_1063,64,F,Netherlands,4,87.80869399492124,94.84792125726888,66.2882541378662,16.3469035103573,1561.1629511595438,1389.8466113283885,10.077431754773844,55.537520028046586,0.28922819479138406,3,Regular Player,Medium
CUST_1826,21,F,Netherlands,2,82.34083215864834,33.85694246335841,29.16199853810989,16.116969517389418,306.97025172148824,186.60534422819623,10.942264317572,3.535277471886595,0.6231916713483038,1,Regular Player,Low
CUST_1716,33,M,Bulgaria,5,87.42620079338704,62.561822012821956,39.11698404803387,15.084770214178008,575.3324842897933,362.6916248164084,26.580107434173115,26.2154840380495,0.500990826300766,3,Regular Player,Medium
CUST_1351,50,F,Azerbaijan,3,87.86619930478791,71.63964834938177,64.05212725202269,19.721806986488083,1196.0927017912688,776.6085035802747,29.96315701507101,26.46071682208688,0.2046691480763835,1,Regular Player,Low
CUST_1936,55,F,Kosovo,5,92.8890885516407,60.720344879053926,64.70955879461592,19.012972743864147,977.8974871072948,695.1279432028766,14.882607573916744,22.826224532440165,0.2641274013872919,3,Regular Player,Medium
CUST_1256,40,M,Netherlands,2,87.11631652433503,40.29004741188239,32.20827064189313,17.489848478968096,542.4618137723921,416.6727621202907,9.676080896315494,15.2229016236141,0.2903208086522243,3,Regular Player,Medium
CUST_1635,58,F,Azerbaijan,5,84.22245048402847,74.21985130560178,66.98457369369503,16.242881864182607,374.4956192320906,313.8090347858558,10.114430741039135,10.492483372703072,0.21089284097889374,1,Regular Player,Low
CUST_1644,42,F,Kosovo,5,85.31633818968501,18.86210588679971,17.51426099243376,17.614327279386416,92.79206592325575,66.50610378977325,4.38099368891375,1.368395287536713,0.2555439153786756,2,Casual Gambler,Low
CUST_1554,38,F,Turkey,5,85.47612525335366,45.502924916140714,26.323736082002576,14.6382763159556,606.99313459489,512.4075866986287,7.882128991355103,18.131373271553507,0.33033698165163583,4,Regular Player,Medium
CUST_1959,35,F,Germany,4,89.55883538013465,30.617154647530995,30.316719041143163,18.034925569315007,357.52709817937523,264.3248847267328,6.657300960903029,12.983199556868454,0.670325293786504,1,Regular Player,Low
CUST_1168,45,F,Greece,3,86.55897158392882,44.54162838398216,49.75468738561413,18.045091468564024,760.4308762858768,689.7534082870624,3.926525999934136,29.82398827836025,0.2513515006504304,1,Regular Player,Low
CUST_1917,63,M,Germany,3,86.6946413378818,63.7161548323801,57.26679104475618,15.092364111366162,1052.9632640324942,831.7800684206841,13.823949725738132,30.780760800584563,0.2348747415037348,5,Regular Player,Medium
CUST_1528,37,F,Turkey,2,86.56864764998808,46.2352234441632,43.304755866416414,15.412365489854237,599.0245138407032,536.9671313214347,4.432670179947747,16.259073486931744,0.15500312416900505,4,Regular Player,Medium
CUST_1823,46,F,Netherlands,1,84.85463110953206,40.2236245878957,25.16231552208982,23.82306512351018,170.37973679798776,114.61826869783626,11.152293620030301,7.862853930822749,0.12596408723182118,3,Regular Player,Medium
CUST_1985,35,M,Kosovo,5,91.7414406477403,71.46531600271693,91.23989894226095,19.532010269847433,1127.7629284087993,1130.7466025265533,0.0,42.208856937415284,0.35859772599996864,5,Regular Player,Medium
CUST_1816,43,F,Kosovo,4,90.65959158234877,100.0,115.58694108840119,17.000322110380136,1660.0034912016924,1618.6039272689175,2.7599709288516654,44.97479503247551,0.7116657127864439,4,Regular Player,Medium
CUST_1086,51,M,Greece,5,84.25314644940983,45.934100450511735,37.18382829951297,14.366917352089988,405.9893399360052,310.9224914369992,10.562983166556219,14.527056169181671,0.05633183992337555,3,Regular Player,Medium
CUST_1432,31,F,Kosovo,5,87.61231769153663,54.05424446010086,55.66209339726362,19.861762615883254,263.73149985326006,167.95757842835687,19.15478428498064,7.539445017694902,0.14735425853763032,5,Regular Player,Medium
CUST_1184,43,F,Netherlands,1,88.74453692523485,74.82698406239149,58.99007048360643,13.97831861279466,638.1595257607055,432.07174603534173,25.76097246567047,9.41602826155317,0.27025260683043517,1,Regular Player,Low
CUST_1978,61,M,Turkey,1,91.51936497396744,30.344611291812573,25.805496325702276,21.731492201841327,74.46964541413632,58.21898622591954,5.416886396072262,1.7671056311519846,0.47691992076779055,5,Regular Player,Medium
CUST_1534,41,M,Germany,4,92.15177197565941,91.66311834822879,104.88148956955523,12.110946817395595,958.2763077035138,804.4980008839142,17.086478535511066,37.79066059102607,0.17687109567243786,5,Regular Player,Medium
CUST_1294,38,M,Greece,3,88.75938784311417,100.0,102.67622518982155,15.932156480633644,1098.471855420909,995.2917552688866,10.31801001520223,18.041024720734,0.34379982779859103,2,Regular Player,Low
CUST_1892,52,M,Germany,4,88.63783467970751,100.0,68.44680280468395,21.14349064224788,649.8128054206368,572.2947084078859,12.919682835458483,13.917891336157282,0.440116245018219,2,Regular Player,Low
CUST_1425,43,M,Germany,5,89.81274621223803,28.774369295406682,28.1831723933137,21.979865965888337,156.39326683558633,138.2848300770322,3.018072793092353,2.1894134479299603,0.08062421763187762,3,Casual Gambler,Medium
CUST_1713,43,F,Kosovo,3,83.82153968582588,34.93159190036098,27.19842490023664,11.258125352129259,215.64818078173633,140.42185976701884,12.53772016911958,9.00065123725601,0.21269378316233592,3,Regular Player,Medium
CUST_1260,33,F,Azerbaijan,3,87.53067805853425,81.08741089678692,44.97513264963945,14.117528718408721,990.8267615879835,691.6717305462357,23.011925464749826,35.90372984116449,0.2602020255111886,3,Regular Player,Medium
CUST_1237,34,F,Kosovo,4,85.11455029986232,54.72583778242963,42.966008794841144,12.052099071928719,192.06013882381498,156.37676972919013,8.920842273656213,3.9167065179640406,0.440944091740211,3,Regular Player,Medium
CUST_1559,39,M,Turkey,3,89.44993719184033,60.50216236195607,71.43833210414412,21.469707076157846,185.4946670059631,128.28805995230925,19.068869017884612,2.8285375625572238,0.39607394447858424,3,Regular Player,Medium
CUST_1583,33,M,Azerbaijan,1,87.7698326465394,32.82508892210324,34.49489517702287,18.29828744591047,708.8635539340954,681.9626261116387,1.494495990136487,28.193965928407934,0.10365900612964875,4,Regular Player,Medium
CUST_1445,51,M,Germany,2,85.8537053585195,18.081188487339666,13.616732801107995,14.036517707455339,75.32763281279973,50.21234400640652,5.023057761278643,2.0813173897269532,0.34418858401584634,2,Casual Gambler,Low
CUST_1867,56,M,Netherlands,4,88.32875857822847,42.30106795882095,35.06715860535088,13.837714584750698,409.64263805198937,394.21087442880946,1.2859803019316587,11.83370250041141,0.1509988708053231,4,Regular Player,Medium
CUST_1800,39,M,Bulgaria,1,91.17158503127672,54.501024212718754,51.747546594639466,14.404118051144179,258.9665109881104,219.82762694028634,7.827776809564807,7.1335814705027945,0.24878289850609225,5,Regular Player,Medium
CUST_1599,59,M,Greece,4,83.984797163864,39.139180271240214,37.68897353041685,15.65081552631991,566.5364708520048,390.5097195218503,13.540519333088806,17.277849313604225,0.39107484666545633,5,Regular Player,Medium
CUST_1849,50,F,Netherlands,4,89.34929864117113,45.40027136893289,38.382103138434026,20.42016870821998,480.24969031594014,347.44726517218214,10.215571164904462,23.819339809899024,0.4470556124265962,3,Regular Player,Medium
CUST_1265,42,F,Bulgaria,1,83.99465793682083,53.65858357263435,32.905170977879344,15.930452082567937,601.7821385949932,370.7533994072042,23.102873918778897,15.307881556347128,0.42787852408442506,4,Regular Player,Medium
CUST_1995,57,M,Bulgaria,4,86.56136481577445,10.0,7.172038591698449,15.845549084490015,158.95362426727266,151.07933273917524,0.4921432205060885,5.872728137919995,0.23618057680812435,4,Casual Gambler,Medium
