customer_id,age,gender,nationality,game_type_diversity,avg_rtp,avg_bet,avg_win,avg_session_duration,ticket_in,ticket_out,avg_loss,jackpot_total,avg_usage_level,zone_diversity,segment_label,promo_response
CUST_2382,63,F,Germany,3,89.6631411143598,43.84069257637765,41.83442739155511,18.021636823949677,127.98604413591978,114.3709906673529,4.538351156188962,6.325003587391373,0.1204774994696883,5,Regular Player,Medium
CUST_1070,50,M,Netherlands,5,93.21037916643726,81.16555151870473,88.99915011326941,12.311827212611535,606.8856797458385,426.39061184779126,22.561883487255905,7.607311278827909,0.13363846712534477,3,Regular Player,Medium
CUST_2268,46,F,Netherlands,1,89.00276113881947,35.28456825569262,35.763043251002124,14.34241743099781,310.9431815266952,286.5522187428243,2.710106975985651,15.291743502615981,0.632900167411051,4,Regular Player,Medium
CUST_2491,52,F,Azerbaijan,5,81.61633489802462,33.06161190851969,28.158328167911684,11.789659910482019,252.49094136930665,153.78421784319931,10.967413725123038,3.92399373410984,0.2804789811715226,3,Regular Player,Medium
CUST_1607,72,M,Turkey,3,88.33235375783349,59.4234104827735,59.49296345808014,12.710312895823709,479.8730987872798,318.3056409326355,16.156745785464427,19.809819325773756,0.2799150162368724,3,Regular Player,Medium
CUST_1433,52,F,Kosovo,1,90.10580898189416,26.214594461570524,23.79953802460948,11.661314030898852,224.01640855105813,157.17703360923971,6.683937494181842,2.73597859146616,0.5511483728131303,2,Casual Gambler,Low
CUST_1051,30,M,Germany,5,90.83697801803508,56.12859708638433,43.53407510715473,13.46597298901053,333.20522836574077,253.26266636476532,11.42036600013935,4.55556943118259,0.27651640408931877,2,Regular Player,Low
CUST_2199,47,F,Netherlands,3,93.02224232762269,39.06833398829474,40.25966541753263,14.660673485853296,691.2855106524173,463.358319608737,12.662621724648906,25.993140227997756,0.5983516741922759,4,Regular Player,Medium
CUST_2128,46,M,Greece,5,86.08219632928146,10.0,7.911440979774459,24.998576033164,98.37333982444629,82.31883806368624,1.6054501760760047,3.3666869743691543,0.35794686942280624,4,Casual Gambler,Medium
CUST_2190,31,F,Germany,2,90.52005611013445,16.479390812076154,18.025143226153954,21.21018395078263,70.24986380637775,64.79713096803285,1.09054656766898,1.0373044126328044,0.03489213459187217,4,Casual Gambler,Medium
CUST_2249,42,F,Turkey,5,86.85089189715426,52.04808711035901,48.971618917669744,18.425233469495392,778.8442862873394,668.6754464184728,6.120491103825922,20.248435341304454,0.169430010361023,2,Regular Player,Low
CUST_2419,33,F,Netherlands,1,89.50914196388827,67.45183286070254,61.07560775060442,19.86902774075715,223.50110555310758,188.86395103492484,8.659288629545685,3.148712288045017,0.4633313140184632,2,Regular Player,Low
CUST_1432,31,F,Kosovo,5,87.61231769153663,54.05424446010086,55.66209339726362,19.861762615883254,263.73149985326006,167.95757842835687,19.15478428498064,7.539445017694902,0.14735425853763032,5,Regular Player,Medium
CUST_2452,54,M,Kosovo,5,92.03441680208408,46.03437996666659,42.33293019879916,15.229541380201617,694.1254786465173,628.7843474459855,3.6300628444739877,15.913380355601594,0.3255751199935452,3,Regular Player,Medium
CUST_2470,42,F,Azerbaijan,5,90.0105934445121,17.09951242653537,18.736896863523963,15.845321639504357,188.20518589007233,140.72775967148465,4.747742621858768,6.29623486706604,0.04715460327774393,2,Casual Gambler,Low
CUST_2234,43,M,Greece,5,84.67277863196752,65.31612647679525,69.87655721412271,23.403345526205825,1328.2557629891057,950.3151833531284,20.996698868665405,53.82187920285588,0.04894570605473218,5,Regular Player,Medium
CUST_2281,25,M,Germany,2,87.30678471079827,27.064491671247584,24.254872663190806,21.77333972722217,519.462748783279,331.3823990430028,10.448908318904236,24.59319612540696,0.023108361139802715,3,Casual Gambler,Medium
CUST_2085,36,M,Bulgaria,4,80.0,100.0,91.46764236347748,15.937561568939545,1178.1286993409456,698.5403079129588,43.59894467527152,34.12897217555899,0.04214225036892585,5,Regular Player,Medium
CUST_1610,31,F,Netherlands,3,88.53130790054709,81.61035314583637,77.18910591220572,13.413513872621808,835.9523119718699,605.960853712836,25.554606473225995,34.825384844517714,0.15950432007049353,3,Regular Player,Medium
CUST_2284,33,F,Germany,5,86.54036839515892,58.17683343526429,61.15462077111969,15.786055532464506,374.7007955129556,257.6361441120407,16.723521628702127,17.570191093589926,0.1868958891132054,1,Regular Player,Low
CUST_2041,50,M,Netherlands,3,92.05486601503348,47.29318181190687,44.56044864883791,13.686634263259569,748.4057119316526,575.8386015241936,10.151006494556414,34.29379769387771,0.5147428481661426,1,Regular Player,Low
CUST_1220,39,M,Kosovo,4,89.07191838358979,94.4900812380183,108.22020558787139,15.361187074864324,1302.8180480724584,910.1516339246281,30.205108780602334,42.02662799717767,0.27389239415246663,5,Regular Player,Medium
CUST_1339,48,F,Greece,4,88.08824927094159,92.08181534717632,76.4882741719908,17.50899306842869,1385.2978435261005,1058.2230522551329,18.170821737275975,61.135122090010924,0.09312296822476525,2,Regular Player,Low
CUST_1423,24,M,Turkey,3,86.52160142948009,76.47463610654688,58.559537152717056,17.679978913690746,492.2852426168936,352.0929870880636,20.027465075547145,18.140151094794373,0.17980151643655048,5,Regular Player,Medium
CUST_1428,21,F,Germany,1,92.03395915573046,50.10581792306599,55.30681879390718,22.46870243818619,410.3827242525177,266.57979573317573,17.975366064917743,5.432641612259738,0.37102123665971987,3,Regular Player,Medium
CUST_2105,48,F,Turkey,4,95.02664605433321,50.695321698406346,69.76413080183634,18.310639231107984,644.4431721999033,600.2237461228609,2.9479617384694925,24.56007112598634,0.19580014368723114,5,Regular Player,Medium
CUST_1076,30,F,Germany,1,84.7853247023745,47.030138245578726,43.66529057255959,20.872635935833507,225.57241039160198,174.98786856806683,10.11690836470703,10.55548604817519,0.1713624183536284,3,Regular Player,Medium
CUST_2391,29,M,Kosovo,5,92.68099144869859,20.295336095562067,23.84488215011661,16.445435001517676,225.74605948801025,165.75025061678053,5.999580887122971,3.837372744925472,0.11851311691154938,1,Casual Gambler,Low
CUST_1439,48,F,Kosovo,5,90.07920669574105,28.39705555256697,18.130418787465445,19.02231999552651,130.49433628672602,113.3054119835321,3.4377848606387857,2.019959530201764,0.34388141400741273,2,Casual Gambler,Low
CUST_2336,44,F,Kosovo,1,90.8263081208043,39.67203628322992,33.677419986637894,21.668476282674455,708.0563905651554,502.7509141541252,10.805551390054221,32.497595369477295,0.12375285216023582,3,Regular Player,Medium
CUST_1864,63,F,Greece,3,86.73159300281867,71.32293307042204,77.16197537272286,15.562579670749482,853.3881553393156,518.4545169213321,25.76412603215258,21.496661066950008,0.1405748451126314,5,Regular Player,Medium
CUST_2080,45,F,Greece,4,81.72302558799603,37.00141099214338,38.02024328262724,23.272379626372068,546.2161857801899,384.661361503494,8.975268015371995,26.96074102680003,0.23337059906870256,4,Regular Player,Medium
CUST_1354,34,M,Bulgaria,4,85.3361761657292,81.4206556138191,61.678195501423275,11.874889340292816,462.6352950638672,373.966340250103,12.66699354482346,14.055024466708158,0.4350279364382217,1,Regular Player,Low
CUST_1365,75,M,Germany,4,86.80869490926234,96.6945152054609,104.06003187157182,19.388376097705514,1236.8870509525152,1012.296861168731,17.27616844490648,21.69499159069655,0.15657108080025808,3,Regular Player,Medium
CUST_1309,39,M,Kosovo,4,90.9607909678472,47.709425417381745,36.91522391235302,17.62419390447934,197.4147205916138,160.43141094296072,7.396661929730612,3.712107961664622,0.4486059460080347,2,Regular Player,Low
CUST_1736,45,M,Germany,5,89.48143057134135,40.054531639762175,42.59115062092604,17.331925951824015,562.9694971832929,370.1060909006996,14.835646637122561,8.265396136861288,0.19168956321793085,1,Regular Player,Low
CUST_1998,40,F,Azerbaijan,4,81.93227582778863,64.52615207787906,54.805037474558276,20.754919656352197,675.2171106365848,510.42489384779697,13.732684732398988,29.514156816037353,0.21817761881808975,3,Regular Player,Medium
CUST_1621,46,F,Azerbaijan,2,92.91427111831938,42.21880617527894,42.71133221140744,14.858567233995439,637.0237357571586,596.168028882176,2.9182647767844725,27.671914829428207,0.29255711382531124,2,Regular Player,Low
CUST_1543,43,F,Greece,4,86.71173655891317,75.76128280970303,69.62552743888439,19.22986722359404,910.5147591520556,795.8369068976032,8.821373250342495,40.67320426303955,0.29671951085476717,3,Regular Player,Medium
CUST_2140,56,F,Greece,2,90.07737988149816,41.21263651548894,35.922736863632394,22.189188149637072,300.52953017355156,264.0051691243959,4.565545131144461,10.586145173485056,0.13399647565107145,4,Regular Player,Medium
CUST_2296,37,M,Kosovo,2,91.07426462143862,32.42026180826052,38.400577320907445,12.907496398261383,600.3613165841263,407.1335394380665,10.73487650811443,16.381589885762562,0.44183426012641686,1,Regular Player,Low
CUST_1554,38,F,Turkey,5,85.47612525335366,45.502924916140714,26.323736082002576,14.6382763159556,606.99313459489,512.4075866986287,7.882128991355103,18.131373271553507,0.33033698165163583,4,Regular Player,Medium
CUST_1679,47,F,Kosovo,1,85.77987932084669,10.0,7.446497137637608,14.287711046764933,131.38077724698476,115.72241521592552,0.9786476269412026,5.64909452367151,0.014557141650454365,5,Casual Gambler,Medium
CUST_1049,49,F,Turkey,5,85.51560542338265,61.69147467810376,56.495378513562756,11.75480676741146,435.6825373871288,375.55621126138743,8.589475160820191,8.118003489124165,0.14740620467567095,3,Regular Player,Medium
CUST_1490,54,M,Germany,4,85.42501682942984,73.58667993260265,59.76982965009144,21.43494847919839,1111.1912618602748,807.2455860513703,21.710405414921752,53.00869954952053,0.21388364121808473,5,Regular Player,Medium
CUST_1316,65,M,Bulgaria,4,87.73771947921416,53.71308420349742,55.38481607509419,15.209007875389858,211.7259838796875,188.3100930871693,5.853972698129553,10.136425486256671,0.20190473794227876,1,Regular Player,Low
CUST_1904,48,F,Kosovo,2,85.63064741653768,48.525279505159595,40.87093729699477,22.583188991455074,173.3644850852497,130.68962613931694,10.668714736483189,2.4039743542749816,0.553617066955929,1,Regular Player,Low
CUST_1636,62,M,Greece,5,84.48951828984877,38.81909696208281,41.69162717874071,17.014257550006874,462.80317263760827,311.19103084970544,10.829438699135917,20.539717684714535,0.1698981401379365,4,Regular Player,Medium
CUST_1560,56,M,Kosovo,1,90.04651405505162,51.941278563228124,52.83628646655992,12.02107969326911,363.1730716299329,334.7873190816949,4.055107506891147,10.467199000146895,0.2626338452516761,1,Regular Player,Low
CUST_1486,58,F,Bulgaria,5,87.60200152141962,72.73908807098606,64.7023772203346,18.80340440282373,1228.0700778108212,1023.6246778928892,12.777837494870752,39.48138366688557,0.3227875534688976,1,Regular Player,Low
CUST_1067,50,M,Greece,3,92.87473034443319,69.79230114192107,65.19044505225546,19.874494688075078,963.6370028183009,936.9370715008101,1.5705841951465132,23.28712348422968,0.15613426993305562,1,Regular Player,Low
CUST_1811,46,M,Bulgaria,4,90.19669409811091,100.0,99.68043475213825,16.960051368535215,487.62446941617264,371.01781564648525,23.32133075393748,15.920057759903704,0.24164738919741763,2,Regular Player,Low
CUST_1493,60,M,Greece,5,92.3346766536783,42.86076965298425,50.19880358596858,11.601543397542464,307.74369952721696,304.33606753064873,0.5679386660947046,6.865444214032385,0.36063826174850805,3,Regular Player,Medium
CUST_1310,60,F,Turkey,5,88.96433849845997,36.39262952866572,26.595129394512263,21.48282258330127,239.8946709332701,150.46982810866857,14.904140470766924,8.58328797952835,0.21592955957999682,5,Regular Player,Medium
CUST_2096,40,M,Turkey,5,88.48216628199745,42.81604108850008,34.92604551382369,18.77322211234562,180.7092345713793,155.85068335694865,6.2146378036076655,2.2298020643669636,0.5619076603885228,3,Regular Player,Medium
CUST_2247,38,M,Germany,3,89.91503298676282,53.39304242236225,45.31664113185308,16.25671502351865,259.55481346979496,187.42881633426046,12.020999522589085,4.282510721169745,0.3212092716716375,2,Regular Player,Low
CUST_1184,43,F,Netherlands,1,88.74453692523485,74.82698406239149,58.99007048360643,13.97831861279466,638.1595257607055,432.07174603534173,25.76097246567047,9.41602826155317,0.27025260683043517,1,Regular Player,Low
CUST_1306,45,F,Netherlands,1,89.8509256794749,29.941095806820062,24.68610458302515,15.761199652896526,639.6068775744403,533.5904907029628,5.8897992706376385,28.486339794506033,0.1334655764094589,2,Casual Gambler,Low
CUST_1852,51,F,Netherlands,1,85.19958067941934,57.917804000902166,56.682089094326194,17.135437605653298,811.3211832300647,667.6054754374765,8.453865164269894,33.580013021254295,0.1377010666209406,2,Regular Player,Low
CUST_1792,22,M,Germany,1,87.08889401197222,58.15175957783469,58.3534618950941,16.770001529486567,908.1601068010949,832.9594503905008,4.177814245033005,29.86914601196815,0.16022491835447344,4,Regular Player,Medium
CUST_1289,48,F,Germany,5,91.43213134842513,100.0,137.17827883634698,11.248478613184858,527.4134173628348,492.8679252694374,5.757582015566233,9.19338451542459,0.17576010115945595,5,Regular Player,Medium
CUST_1706,41,F,Kosovo,2,88.52024316735144,70.04416859104644,75.91767410433165,20.893417472256772,962.5840427371267,738.4720017466549,18.676003415872646,38.26715440053623,0.1489991615669334,3,Regular Player,Medium
CUST_2329,75,F,Netherlands,1,90.10376880405242,89.95175747207153,58.36610789562849,11.186545624153169,900.4934102669979,721.2395570901518,17.925385317684608,20.142579952446805,0.18734072870743418,4,Regular Player,Medium
CUST_1654,44,F,Azerbaijan,4,89.77191216583557,25.003836904281297,26.980909702648965,19.2432540191644,115.56920506594943,86.23381430210208,7.333847690961839,3.1105225755026162,0.37101737301840304,5,Casual Gambler,Medium
CUST_1522,58,M,Netherlands,5,89.27249304627281,47.47657861719306,47.53691756752228,14.960613101541844,997.4117704500333,761.1501640253745,13.125644801369933,32.4215078322203,0.28589465583567003,5,Regular Player,Medium
CUST_1461,60,F,Netherlands,5,90.38583021053316,71.57326300605519,95.29672151423306,13.013379619523441,624.5590236915109,410.168975807796,23.821116431523876,6.285178396946931,0.17780505633161023,4,Regular Player,Medium
CUST_1930,39,F,Germany,4,86.95538270568184,56.37053409664273,47.47167464612691,11.670494119414073,588.1179200322574,486.23355253227044,9.262215227271543,6.151536293798975,0.299350591655907,4,Regular Player,Medium
CUST_2034,37,M,Netherlands,3,83.34984546026128,100.0,90.53907705219511,19.309619614539947,1573.951785275054,923.504835011987,34.234050013845625,35.00446160679884,0.1093403539374929,3,Regular Player,Medium
CUST_1086,55,M,Germany,3,86.27571428571427,53.81285714285714,87.67714285714285,20.0,1118.94,493.62,89.33142857142856,55.95,0.88,1,0,Low
CUST_1240,41,M,Turkey,2,90.76756272081218,76.9731148487053,86.08257256564649,13.497648254538754,831.708707294661,724.8532654760614,8.904620151549969,15.381087683702136,0.3975119472211033,2,Regular Player,Low
CUST_1798,22,F,Netherlands,4,85.42099498093012,50.75541951284734,51.497574999738575,11.768869587576578,776.0572322249991,564.4612391899859,12.446823119706657,33.156572930439935,0.3398202719652558,4,Regular Player,Medium
CUST_1817,43,F,Kosovo,2,86.26923557696432,62.447986139993816,45.548484991296256,11.35383011392802,980.4527310396833,887.7508143909084,5.7938697905484275,32.18053150392437,0.33787459862043334,3,Regular Player,Medium
CUST_1065,22,M,Turkey,3,90.82720872365302,52.2997652024277,42.62043279445479,14.095002815958491,300.65227170218077,247.4308882989786,10.644276680640434,14.709236202020184,0.07183896975279588,2,Regular Player,Low
CUST_1601,51,F,Azerbaijan,2,88.48967868103063,72.15923489953798,66.58265301019449,20.60472133939628,1207.7672216333397,945.9542849326532,15.400760982393322,38.348952104275526,0.6221378655905455,5,Regular Player,Medium
CUST_1924,30,F,Germany,1,87.46118794990717,71.2234382924497,58.03952517151919,17.02891129308813,850.754388855153,765.7038863021575,7.087541879416297,17.992672859173958,0.027417203119009106,4,Regular Player,Medium
CUST_1754,50,M,Netherlands,5,83.50594722902339,53.69914877017593,63.992389471934914,16.154664399545215,602.5249628398495,480.34587862955294,12.217908421029659,27.36445020234475,0.3548777391025497,3,Regular Player,Medium
CUST_1926,50,M,Germany,3,85.15488512146514,30.823369965190043,26.077602307477502,18.724774290774402,500.3827541479811,318.53609905313544,12.123110339656375,16.836574420980956,0.2606639214826741,1,Regular Player,Low
CUST_2101,45,F,Netherlands,3,86.61391777787323,81.33143791790074,80.84218014214072,18.064367347463055,1431.577806009005,1021.9778489053392,27.306663806911047,34.95680440207541,0.16463286438112543,1,Regular Player,Low
CUST_1247,61,M,Turkey,3,89.4794306974507,100.0,89.43641183406945,15.434373608397216,720.7398166622999,530.8340113908866,23.738225658926652,24.898328954527265,0.43722711473977127,5,Regular Player,Medium
CUST_1277,61,M,Kosovo,4,87.80636808789521,19.437740044502682,18.500089992112276,14.85106241489766,296.0760511791951,268.9604916484251,1.506419973931666,8.911482329189875,0.007766956540230646,5,Casual Gambler,Medium
CUST_2402,27,M,Greece,4,88.70679152514379,81.46330220165224,64.07451231468998,17.454938115396022,1366.7319199529015,1011.1344730197657,23.706496462209056,51.77552475057217,0.2320437206358559,3,Regular Player,Medium
CUST_2066,38,F,Greece,4,90.43782010524293,100.0,102.56948070239031,16.830339471458146,1978.2012179792691,1459.6407872364991,27.292654249619474,54.04027307856721,0.3392923365230879,2,Regular Player,Low
CUST_1479,38,M,Kosovo,4,89.35069709557509,38.27613715433964,36.166932213644216,13.796208916704105,343.1688129917095,219.18101678993182,13.77642180019752,10.778969953649355,0.28036449162545385,4,Regular Player,Medium
CUST_1426,55,M,Netherlands,3,86.04078404857746,30.678515840025284,17.80081718194967,14.85289314015916,378.20804810423084,280.81624247415147,6.4927870420052916,6.465988057431838,0.26139734045297,3,Regular Player,Medium
CUST_1123,42,F,Germany,5,88.03746262935178,75.642005590775,53.633327556043874,20.524165158797928,520.0527777550973,365.0785938041831,25.829030658485703,18.7574850870979,0.16934723415815242,2,Regular Player,Low
CUST_2169,62,M,Azerbaijan,2,87.85401352435233,98.80697647014374,101.27165456325775,15.216815996228336,1127.5753034264444,976.6716760397211,11.607971337440254,39.47061490309338,0.40985235463047925,4,Regular Player,Medium
CUST_1394,52,M,Greece,1,86.30875055385432,65.4421806931972,54.46481583006299,18.52242621882215,534.741022478848,398.39869408681193,19.47747548457658,9.438764503412628,0.25148044467489505,5,Regular Player,Medium
CUST_1985,35,M,Kosovo,5,91.7414406477403,71.46531600271693,91.23989894226095,19.532010269847433,1127.7629284087993,1130.7466025265533,0.0,42.208856937415284,0.35859772599996864,5,Regular Player,Medium
CUST_1715,54,M,Azerbaijan,2,88.69870112422271,52.58374905845618,42.585637226039886,15.684704802575123,247.19564320023545,238.22558148430528,2.242515428982543,12.100739450877242,0.3421714934502579,4,Regular Player,Medium
CUST_2134,61,M,Germany,1,93.30303084086111,46.11062520242601,27.903398265338584,15.255015799397883,450.8527418253265,327.27745480104556,11.234117002207359,18.815657886185523,0.236058901665013,4,Regular Player,Medium
CUST_2084,47,F,Azerbaijan,5,89.24079043020355,10.0,9.962167206597497,17.82410621884248,176.4318430009179,161.29896750510008,1.0088583663878543,3.321247097989187,0.4520189898871983,3,Casual Gambler,Medium
CUST_1497,29,M,Bulgaria,5,82.30398421628553,99.9740558314621,88.67028274372093,17.59065838464338,1705.4657845375534,1401.493963951075,15.998516872972543,52.583984334279656,0.4857285278446678,2,Regular Player,Low
CUST_1044,39,M,Turkey,1,86.51600773827302,43.910784757039735,27.048463933772005,20.50750860552467,237.14966287784253,213.10530090243182,4.808872395082142,10.4945773140983,0.4297217717960814,4,Regular Player,Medium
CUST_1059,48,M,Greece,3,91.03390509594615,46.91700648470374,38.67956918548037,15.528684117943929,783.0860895582324,677.9595905653831,6.183911705461723,26.133597279453117,0.17685870785106472,4,Regular Player,Medium
CUST_2161,53,F,Turkey,2,92.29002094538058,70.43489584361852,67.79780957690292,16.00477832100142,767.0114907313275,745.7952367118105,1.632019539962847,24.353452678479275,0.5565783774639326,4,Regular Player,Medium
CUST_1070,54,M,Bulgaria,3,88.2525,57.925,106.5475,14.875,1742.04,1112.66,78.6725,87.09,0.64,1,0,Low
CUST_1874,58,M,Azerbaijan,3,88.84003118695935,97.58093587123486,119.41999633457186,13.619455956815372,429.7732566018243,293.4049715455596,34.09207126406618,18.559061361384835,0.3085277981447659,5,Regular Player,Medium
CUST_1481,70,F,Turkey,2,92.85040945318937,49.49461212898915,30.36804096080106,16.295893540269347,349.5021400105548,247.32435866353472,14.596825906717154,12.814333607080984,0.6299926916201515,4,Regular Player,Medium
CUST_2324,41,M,Turkey,2,88.43716740728071,100.0,76.83117503807023,20.061259820556387,965.4462680121463,710.4514483044773,28.332757745296565,43.84911733656476,0.13082317843636376,5,Regular Player,Medium
CUST_1745,30,M,Kosovo,3,89.29131204784677,52.523608650859806,34.70227687087024,16.740441347289323,167.81273256152275,127.13975907477001,13.557657828917579,6.014477413080423,0.6132410977968061,1,Regular Player,Low
CUST_1231,38,F,Azerbaijan,2,85.88429319029879,100.0,95.38378456616519,17.780831390211638,941.8159433476111,642.938180446175,37.35972036267951,13.472269630963734,0.6234536122943877,2,Regular Player,Low
CUST_1124,51,M,Bulgaria,1,89.4785285599163,64.95865210667695,56.18591100113941,19.41935452334251,842.926266195505,644.5262285777837,15.26154135520933,23.606130947673407,0.17083526129209323,5,Regular Player,Medium
CUST_1427,49,M,Turkey,4,84.65337520361918,61.24453361195798,44.39986997195922,15.438407456825297,1179.215900629699,752.0661557687777,23.730541381162297,49.80336779729253,0.4048765383198016,5,Regular Player,Medium
CUST_1818,41,M,Netherlands,3,89.1230452581477,74.76087149099774,49.8126210710732,8.277125770269532,378.80733852817207,240.62321325837272,23.030687544966558,13.740008939488211,0.2225624564730602,3,Regular Player,Medium
CUST_1168,45,F,Greece,3,86.55897158392882,44.54162838398216,49.75468738561413,18.045091468564024,760.4308762858768,689.7534082870624,3.926525999934136,29.82398827836025,0.2513515006504304,1,Regular Player,Low
CUST_1115,41,M,Germany,2,88.59076432716803,74.83000714505839,48.92414960040062,12.463939608789925,199.9448573858826,149.14545262008656,16.93313492193202,2.5546861873407294,0.4727777629479937,2,Regular Player,Low
CUST_2088,39,F,Turkey,1,89.44549746449765,100.0,103.32560591470286,18.673549761161727,382.962307220872,303.31660314563817,19.911426018808456,8.450970066674232,0.22197039083867626,3,Regular Player,Medium
CUST_1986,34,M,Turkey,5,90.63613366431117,41.704501031016854,41.22489884953177,15.273227938651928,279.5518332705558,186.81855471360575,15.45554642615834,7.68738269924423,0.16680689271151616,3,Regular Player,Medium
CUST_2395,27,M,Greece,3,88.70475600808338,89.41328114990908,93.80965182073253,21.222647016853568,915.0115759581132,832.8081195310386,7.473041493370416,23.85201193833337,0.24037605313692903,1,Regular Player,Low
CUST_2424,52,M,Kosovo,2,86.10798622106445,100.0,73.33854764410563,16.81071499245357,1206.9180220398835,899.8305801323185,20.472496127171,15.164104130019757,0.4361019072238192,5,Regular Player,Medium
CUST_1415,32,M,Kosovo,2,90.22046165675164,39.894821434946905,33.63304421103125,13.37714653287173,860.4308430828848,550.4071333520126,17.223539429492902,12.488573574987738,0.36293404276113295,2,Regular Player,Low
CUST_1141,43,M,Greece,1,89.53366864121458,47.90483356540269,49.59737875548611,18.7317948242305,327.3292041675329,277.27901025832654,7.150027701315196,4.366101342321175,0.27003152239361966,5,Regular Player,Medium
CUST_2233,52,F,Germany,5,87.51761662355182,47.52260963513975,40.241050689996165,14.88084158101036,339.9648380748984,236.7363603647129,12.903559713773188,12.73901239753238,0.09856228801046202,3,Regular Player,Medium
CUST_2293,49,F,Netherlands,5,89.13639095217994,77.98350284422042,69.14074988608787,14.290627962592728,1072.677193836734,879.6095445411624,11.356920546798325,23.98915919620726,0.42583627808502617,5,Regular Player,Medium
CUST_1762,44,M,Netherlands,2,87.60143231777253,81.53583382879037,81.83519298348477,20.358457700081424,995.6400336012449,790.2296600340693,17.117531130597968,37.49716669969453,0.3361539567408548,2,Regular Player,Low
CUST_2206,37,M,Kosovo,4,86.72600674256574,13.290008023465422,15.403946503756057,18.856726102217756,39.93352785958099,37.64169561126188,0.7639440827730368,1.4561545237172884,0.43979415101940933,5,Casual Gambler,Medium
CUST_1462,58,F,Greece,1,88.7819740127645,18.970205249715207,14.326153123761117,15.101322204368342,106.31704283607156,98.97801364549329,1.0484327415111818,1.1923651124951336,0.5757787838159512,4,Casual Gambler,Medium
CUST_2243,73,F,Netherlands,1,88.88133013119729,76.55303265624575,96.71096981931485,20.621425595795383,706.7763050241637,567.1386320338338,13.963767299032986,21.26185566940355,0.1274073715754774,1,Regular Player,Low
CUST_1078,50,F,Kosovo,5,87.65031094109894,89.22797402531262,52.388251858227385,19.111583368445043,1533.6508248713956,1228.3516739006327,17.958773586515463,44.84934540392629,0.502885423359527,3,Regular Player,Medium
CUST_2004,47,F,Kosovo,2,84.29293836168743,83.091021949545,85.41247598264034,16.027690629744342,1752.1249436605476,1437.5882226905728,17.474262276109712,18.75694669201284,0.346655405532344,1,Regular Player,Low
CUST_2490,38,M,Kosovo,4,90.1045459927046,46.860616541976086,29.027248370653844,15.706295210171696,853.1305702075651,711.5726475656323,7.450416981154358,38.981482506044145,0.1429745351673507,4,Regular Player,Medium
